id-datalake,nct_id,brief_title,official_title,phase,recruitment_status,start_date,completion_date,primary_completion_date,enrollment,enrollment_type,indications,interventions_drugs,drugs_datalake,main_technologies,specific_technologies,target_names,target_abbreviations,start_year,duration,success
23035,NCT01805037,Brentuximab Vedotin + Rituximab as Frontline Therapy for Pts w/ CD30+ and/or EBV+ Lymphomas,A Phase I-II Trial of Brentuximab Vedotin Plus Rituximab as Frontline Therapy for Patients With CD30+ and/or EBV+ Lymphomas,1,terminated,2013-03-05,2018-12-31,2017-09-18,20.0,ACTUAL,"['Diffuse Large B-Cell Lymphoma', 'T-Cell Non-Hodgkin Lymphoma', 'Anaplastic Large Cell Lymphoma', 'Follicular Helper T-Cell Lymphoma, Angioimmunoblastic-Type', 'Burkitt Lymphoma', 'Contiguous Stage II Adult Diffuse Large Cell Lymphoma', 'Contiguous Stage II Adult Diffuse Mixed Cell Lymphoma', 'Contiguous Stage II Adult Diffuse Small Cleaved Cell Lymphoma', 'Diffuse Large B-Cell Lymphoma', 'Non-Hodgkin Lymphoma', 'Grade 1 Follicular Lymphoma', 'Grade 2 Follicular Lymphoma', 'Grade 3 Follicular Lymphoma', 'Mantle Cell Lymphoma', 'Marginal Zone Lymphoma', 'Small Lymphocytic Lymphoma', 'Primary Cutaneous B-Cell Non-Hodgkin Lymphoma', 'Epstein-Barr Virus Infection', 'Extranodal Marginal Zone Lymphoma', 'T-Cell Non-Hodgkin Lymphoma', 'Non-Hodgkin Lymphoma', 'Nodal Marginal Zone Lymphoma', 'Burkitt Lymphoma', 'Noncontiguous Stage II Adult Diffuse Large Cell Lymphoma', 'Noncontiguous Stage II Adult Diffuse Mixed Cell Lymphoma', 'Noncontiguous Stage II Adult Diffuse Small Cleaved Cell Lymphoma', 'Diffuse Large B-Cell Lymphoma', 'Non-Hodgkin Lymphoma', 'Grade 1 Follicular Lymphoma', 'Grade 2 Follicular Lymphoma', 'Grade 3 Follicular Lymphoma', 'Mantle Cell Lymphoma', 'Marginal Zone Lymphoma', 'Small Lymphocytic Lymphoma', 'Hematology', 'T-Cell Non-Hodgkin Lymphoma', 'Post-Transplant Lymphoproliferative Disorder', 'Hairy Cell Leukemia', 'Burkitt Lymphoma', 'Recurrent Adult Diffuse Mixed Cell Lymphoma', 'Recurrent Adult Diffuse Small Cleaved Cell Lymphoma', 'Diffuse Large B-Cell Lymphoma', 'Hodgkin Lymphoma', 'Diffuse Large B-Cell Lymphoma', 'Non-Hodgkin Lymphoma', 'Adult T-Cell Leukemia/Lymphoma', 'Primary Cutaneous T-Cell Non-Hodgkin Lymphoma', 'Grade 1 Follicular Lymphoma', 'Grade 3 Follicular Lymphoma', 'Mantle Cell Lymphoma', 'Marginal Zone Lymphoma', 'Mycosis Fungoides and Sezary Syndrome', 'Small Lymphocytic Lymphoma', 'Hairy Cell Leukemia', 'Digestive System Neoplasm', 'Splenic Marginal Zone Lymphoma', 'Burkitt Lymphoma', 'Diffuse Large B-Cell Lymphoma', 'Stage I Adult Diffuse Mixed Cell Lymphoma', 'Stage I Adult Diffuse Small Cleaved Cell Lymphoma', 'Hodgkin Lymphoma', 'Diffuse Large B-Cell Lymphoma', 'Non-Hodgkin Lymphoma', 'Adult T-Cell Leukemia/Lymphoma', 'Primary Cutaneous T-Cell Non-Hodgkin Lymphoma', 'Grade 1 Follicular Lymphoma', 'Grade 2 Follicular Lymphoma', 'Grade 3 Follicular Lymphoma', 'Mantle Cell Lymphoma', 'Marginal Zone Lymphoma', 'Small Lymphocytic Lymphoma', 'Mycosis Fungoides and Sezary Syndrome', 'Mycosis Fungoides and Sezary Syndrome', 'Hodgkin Lymphoma', 'Adult T-Cell Leukemia/Lymphoma', 'Primary Cutaneous T-Cell Non-Hodgkin Lymphoma', 'Mycosis Fungoides and Sezary Syndrome', 'Grade 2 Follicular Lymphoma', 'Mycosis Fungoides and Sezary Syndrome', 'Burkitt Lymphoma', 'Stage III Adult Diffuse Large Cell Lymphoma', 'Stage III Adult Diffuse Mixed Cell Lymphoma', 'Stage III Adult Diffuse Small Cleaved Cell Lymphoma', 'Hodgkin Lymphoma', 'Diffuse Large B-Cell Lymphoma', 'Non-Hodgkin Lymphoma', 'Adult T-Cell Leukemia/Lymphoma', 'Primary Cutaneous T-Cell Non-Hodgkin Lymphoma', 'Grade 1 Follicular Lymphoma', 'Grade 2 Follicular Lymphoma', 'Grade 3 Follicular Lymphoma', 'Mantle Cell Lymphoma', 'Marginal Zone Lymphoma', 'Small Lymphocytic Lymphoma', 'Mycosis Fungoides and Sezary Syndrome', 'Mycosis Fungoides and Sezary Syndrome', 'Burkitt Lymphoma', 'Diffuse Large B-Cell Lymphoma', 'Stage IV Adult Diffuse Mixed Cell Lymphoma', 'Stage IV Adult Diffuse Small Cleaved Cell Lymphoma', 'Hodgkin Lymphoma', 'Diffuse Large B-Cell Lymphoma', 'Non-Hodgkin Lymphoma', 'Adult T-Cell Leukemia/Lymphoma', 'T-Cell Non-Hodgkin Lymphoma', 'Grade 1 Follicular Lymphoma', 'Grade 2 Follicular Lymphoma', 'Grade 3 Follicular Lymphoma', 'Mantle Cell Lymphoma', 'Marginal Zone Lymphoma', 'Small Lymphocytic Lymphoma', 'Mycosis Fungoides and Sezary Syndrome', 'Mycosis Fungoides and Sezary Syndrome', 'T-Cell Large Granular Lymphocyte Leukemia', 'Testicular Cancer', 'Hairy Cell Leukemia', 'Waldenstrom Macroglobulinemia']","['Brentuximab vedotin', 'Rituximab', 'Laboratory Biomarker Analysis']","['B407', 'B163']","[['Antibody Drug Conjugate (ADC)'], ['Antibody']]","[['Antibody Drug Conjugate (ADC)'], ['Monoclonal Antibody']]","[['CD30 modulators(Tumor necrosis factor receptor superfamily member 8 modulators)'], ['B-lymphocyte antigen CD20']]","[['Beta-tubulin ', 'CD30'], ['CD20']]",2013.0,2127.0,0
23049,NCT01806675,18F-FPPRGD2 PET/CT or PET/MRI in Predicting Early Response in Patients With Cancer Receiving Anti-Angiogenesis Therapy,Phase 1-2 18F-FPPRGD2 PET/CT or PET/MRI Imaging of Î±vÎ²3 Integrins Expression as a Biomarker of Angiogenesis,1,completed,2013-03-04,2019-04-30,2016-12-07,25.0,ACTUAL,"['Nasopharyngeal Cancer', 'Recurrent Lymphoepithelioma of the Oropharynx', 'Carcinoma of Unknown Primary', 'Recurrent Midline Lethal Granuloma of the Paranasal Sinus and Nasal Cavity', 'Lip and Oral Cavity Cancer', 'Nasopharyngeal Cancer', 'Non-Small Cell Lung Cancer', 'Oropharyngeal Cancer', 'Pancreatic Cancer', 'Head and Neck Squamous Cell Carcinoma', 'Rectal Carcinoma', 'Renal Cell Carcinoma', 'Salivary Gland Cancer', 'Breast Cancer', 'Non-Small Cell Lung Cancer', 'Breast Cancer', 'Non-Small Cell Lung Cancer', 'Breast Cancer', 'Breast Cancer', 'Non-Small Cell Lung Cancer', 'Pancreatic Cancer', 'Renal Cell Carcinoma', 'Colon Carcinoma', 'Rectal Carcinoma', 'Salivary Gland Cancer', 'Colon Carcinoma', 'Salivary Gland Cancer', 'Salivary Gland Cancer', 'Lip and Oral Cavity Cancer', 'Solid Tumors', 'Glioblastoma', 'Glioblastoma', 'Gliosarcoma', 'Male Breast Cancer', 'Head and Neck Squamous Cell Carcinoma', 'Lip and Oral Cavity Cancer', 'Central Nervous System Neoplasm', 'Skin Basal Cell Carcinoma', 'Colon Carcinoma', 'Recurrent Esthesioneuroblastoma of the Paranasal Sinus and Nasal Cavity', 'Hypopharyngeal Cancer', 'Epithelial Neoplasm', 'Laryngeal Cancer', 'Lip and Oral Cavity Cancer']","['Positron Emission Tomography and Computed Tomography Scan', '2-Fluoropropionyl-labeled Pegylated Dimeric RGD Peptide']",[],[],[],[],[],2013.0,2248.0,1
22862,NCT01783522,Glutamine in Preventing Peripheral Neuropathy in Patients With Multiple Myeloma Receiving Bortezomib,A Placebo Controlled Study to Estimate the Effect Size of Glutamine as a Supplement to Prevent Bortezomib-induced Peripheral Neuropathy in Multiple Myeloma Patients,2,terminated,2013-02-28,2013-11-30,2013-11-30,9.0,ACTUAL,"['Chemotherapeutic Agent Toxicity', 'Multiple Myeloma', 'Peripheral Neuropathy']","['Glutamine', 'Placebo Control']",['B2094'],[[]],[[]],[[]],[[]],2013.0,275.0,0
22919,NCT01790737,"First Line Treatment Trial in Multiple Myeloma, Finnish Myeloma Group- Multiple Myeloma 02","A Prospective Phase II Study to Assess Immunophenotypic Remission After 3-drug Induction Followed by Randomized Stem Cell Mobilization, Autologous Stem Cell Transplantation (ASCT) and Lenalidomide Maintenance in Newly Diagnosed Multiple Myeloma",2,completed,2013-01-31,2019-02-26,2018-10-10,80.0,ACTUAL,['Multiple Myeloma'],"['Cyclophosphamide', 'Filgrastim']","['B2818', 'B157']","[['Small Molecule'], ['Other Protein Therapy']]","[['Small Molecule'], ['Colony-Stimulating Factor']]","[['DNA'], ['Colony stimulating factor 3 receptor']]","[['DNA'], ['CSF-3R']]",2013.0,2217.0,1
23514,NCT01859819,Treatment for Advanced B-Cell Lymphoma,"Reduced Burden of Oncologic Therapy in Advanced B-cell Lymphoma (REBOOT ABLY) in Children, Adolescents and Young Adults With CD20+ Mature B-Cell Lymphoma",2,completed,2013-01-31,2021-06-30,2020-06-30,45.0,ACTUAL,"['Diffuse Large B-Cell Lymphoma', 'Burkitt Lymphoma', 'High Grade B-Cell Lymphoma']","['Rituximab', 'Cytarabine']","['B163', 'B2050']","[['Antibody'], ['Small Molecule']]","[['Monoclonal Antibody'], ['Small Molecule']]","[['B-lymphocyte antigen CD20'], ['DNA-directed DNA polymerase']]","[['CD20'], ['DNA-directed DNA polymerase']]",2013.0,3072.0,1
22521,NCT01738451,A Study to Evaluate the Effect of Repeat Oral Dosing of GSK2118436 on Cardiac Repolarization in Subjects With V600 BRAF Mutation-Positive Tumors,"A Two-Part Study to Evaluate the Effect of Repeat Oral Dosing of GSK2118436 on Cardiac Repolarization in Subjects With V600 BRAF Mutation-Positive Tumors: An Open-label, Dose-escalating Safety Lead-in Study Followed by a Single-sequence, Placebo-controlled, Single-blind Study",1,completed,2013-01-22,2014-11-28,2014-11-28,50.0,ACTUAL,['Cancer'],"['Dabrafenib', 'Placebo Control']",['B542'],[['Small Molecule']],[['Small Molecule']],"[['C-Raf kinase', 'Serine/threonine-protein kinase B-raf']]","[['CRAF', 'BRAF']]",2013.0,675.0,1
22534,NCT01740271,A Study of Genetic Based Chemotherapy Dosing for Breast Cancer Patients,Pharmacogenetic Dosing of Epirubicin in FEC Chemotherapy,2,recruiting,2012-12-31,2025-06-30,2015-06-30,48.0,ESTIMATED,['Breast Neoplasm'],['Epirubicin'],['B1236'],[['Small Molecule']],[['Small Molecule']],"[['DNA', 'Top II inhibitors (Topoisomerase II inhibitors)']]","[['DNA', 'TOP2']]",2012.0,4564.0,0
22692,NCT01759810,Proteome-based Personalized Immunotherapy of Glioblastoma,Proteome-based Personalized Immunotherapy of Malignant Brain Tumors,2,unknown,2012-12-31,2020-12-31,2018-12-31,60.0,ESTIMATED,['Glioblastoma'],"['Dendritic Cell Vaccine', 'Therapeutic Allogeneic Hematopoietic Stem Cells', 'Cytotoxic T lymphocytes', 'Therapeutic Autologous Hematopoietic Stem Cells']",['B3554'],[[]],[[]],[[]],[[]],2012.0,2922.0,0
22448,NCT01729338,Velcade + Cyclophosphamide in Newly Diagnosed Multiple Myeloma,Phase II Subcutaneous VELCADE and Oral Cyclophosphamide-based Induction + Sequential VELCADE and Revlimid Maintenance for Newly Diagnosed Multiple Myeloma in Non-transplant Candidates: An Entirely Non-intravenous Regimen,2,terminated,2012-12-19,2016-12-31,2015-12-31,17.0,ACTUAL,['Multiple Myeloma'],"['Bortezomib', 'Cyclophosphamide', 'Lenalidomide']","['B958', 'B2818', 'B2071']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Molecular glue']]","[['Proteasome'], ['DNA'], ['casein kinase 1 alpha 1', 'Cereblon', 'DNA-binding protein Ikaros', 'Interleukin-2', 'Interleukin-6', 'Tumor necrosis factor Î±', 'Zinc finger protein Aiolos']]","[['Proteasome'], ['DNA'], ['IFNÎ³', 'CK1Î±', 'CRBN', 'IKZF1', 'IL-2', 'IL-6', 'TNF-Î±', 'IKZF3']]",2012.0,1473.0,0
22719,NCT01763606,Enoxaparin Versus Aspirin in Patients With Cancer and Stroke,A Pilot Trial of Enoxaparin Versus Aspirin in Patients With Cancer and Stroke,,completed,2012-12-18,2019-04-03,2019-04-03,20.0,ACTUAL,['Cancer Patients First-ever Acute Ischemic Stroke'],"['enoxaparin', 'Aspirin']","['B8353', 'B856']","[[], ['Small Molecule']]","[[], ['Small Molecule']]","[[], ['Cyclooxygenases']]","[[], ['COX']]",2012.0,2297.0,1
21838,NCT01659021,Efficacy and Safety of Idelalisib in Combination With Ofatumumab for Previously Treated Chronic Lymphocytic Leukemia,"A Phase 3, Randomized, Controlled Study Evaluating the Efficacy and Safety of Idelalisib (GS-1101) in Combination With Ofatumumab for Previously Treated Chronic Lymphocytic Leukemia",3,terminated,2012-12-04,2018-08-15,2018-08-15,261.0,ACTUAL,['Chronic Lymphocytic Leukemia'],"['Idelalisib', 'Ofatumumab']","['B802', 'B201']","[['Small Molecule'], ['Antibody']]","[['Small Molecule'], ['Monoclonal Antibody']]","[['Phosphatidylinositol 3 kinase delta'], ['B-lymphocyte antigen CD20']]","[['PI3KÎ´'], ['CD20']]",2012.0,2080.0,0
22732,NCT01764880,SST0001 (Roneparstat) in Advanced Multiple Myeloma,Phase I Dose Finding Study Assessing Safety and Tolerability of SST0001 in Advanced Multiple Myeloma.,1,completed,2012-11-30,2016-11-30,2016-11-30,19.0,ACTUAL,['Multiple Myeloma'],['Roneparstat'],['B2799'],[['Small Molecule']],[['Small Molecule']],[[]],[['HPSE']],2012.0,1461.0,1
30512,NCT02724267,Targeted Internal Radiation Therapy in Advanced HCC Patients.,A Randomized Controlled Prospective Study of Targeted Internal Radiation Therapy in Patients With Advanced Hepatocellular Carcinoma.,,completed,2012-11-30,2015-12-31,2015-06-30,200.0,ACTUAL,"['Internal Radiation', 'Hepatocellular Carcinoma']",['Iodine I131 Derlotuximab biotin'],['B1012'],[['Radiopharmaceutical Imaging']],[['Radiopharmaceutical Imaging']],[[]],[[]],2012.0,1126.0,1
58492,NCT01680965,Ofatumumab as Primary Therapy of Chronic Graft Versus Host Disease,Ofatumumab in Combination With Glucocorticoids for Primary Therapy of Chronic Graft Versus Host Disease,1,completed,2012-11-14,2020-08-30,2020-08-31,44.0,ACTUAL,['Chronic Graft Versus Host Disease'],['Ofatumumab'],['B201'],[['Antibody']],[['Monoclonal Antibody']],[['B-lymphocyte antigen CD20']],[['CD20']],2012.0,2846.0,1
21244,NCT01585350,A Multipeptide Vaccine Plus Toll-Like Receptor Agonists in Melanoma Patients,"A Multipeptide Vaccine Plus Toll-Like Receptor Agonists in Melanoma Patients, With Evaluation of the Injection Site Microenvironment",1,completed,2012-10-31,2014-10-31,2014-07-31,53.0,ACTUAL,['Male Reproductive System Neoplasm'],"['MELITAC 12.1 Peptide Vaccine', ""Incomplete Freund's adjuvant"", 'Poly ICLC']","['B1603', 'B3068']","[['Vaccine Adjuvant'], ['Small Molecule']]","[['Vaccine Adjuvant'], ['Small Molecule']]","[[], ['Toll like receptor 3']]","[[], ['TLR3']]",2012.0,730.0,1
21960,NCT01671774,Safety and Activity of IMAB362 in Combination With Zoledronic Acid and Interleukin-2 in CLDN18.2-positive Gastric Cancer,"Multicenter, Open-label, Exploratory Phase I Pilot Study to Investigate Safety, Pharmacodynamics, and Pharmacokinetics of Immunological Effects and Activity of Combining Multiple Doses of IMAB362 With Immunomodulation (Zoledronic Acid, Interleukin-2) in Patients With Advanced Adenocarcinoma of the Stomach, the Lower Esophagus, or the Gastroesophageal Junction",1,completed,2012-10-16,2014-10-13,2014-10-13,29.0,ACTUAL,"['Gastric Cancer', 'Gastroesophageal Junction Cancer', 'Esophageal Cancer']","['Zolbetuximab', 'Zoledronic acid', 'Interleukin-2']","['B755', 'B2822', 'B2881']","[['Antibody'], ['Small Molecule'], []]","[['Monoclonal Antibody'], ['Small Molecule'], []]","[['Claudin 18.2'], ['Bone resorption factor', 'FDPS inhibitors(Farnesyl diphosphate synthase inhibitors)'], []]","[['CLDN18.2'], ['Bone resorption factor', 'FDPS'], []]",2012.0,727.0,1
21613,NCT01633060,"A Phase III Study of BKM120 With Fulvestrant in Patients With HR+,HER2-, AI Treated, Locally Advanced or Metastatic Breast Cancer Who Progressed on or After mTORi","A Phase III Randomized, Double Blind, Placebo Controlled Study of BKM120 With Fulvestrant, in Postmenopausal Women With Hormone Receptor-positive HER2-negative AI Treated, Locally Advanced or Metastatic Breast Cancer Who Progressed on or After mTOR Inhibitor Based Treatment",3,terminated,2012-10-03,2017-09-21,2016-05-23,432.0,ACTUAL,['Brain Metastasis'],"['Fulvestrant', 'Buparlisib', 'Placebo']","['B276', 'B540']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['Estrogen receptors'], ['Phosphatidylinositol 3 kinase alpha', 'Phosphatidylinositol 3 kinase beta', 'Phosphatidylinositol 3 kinase delta', 'Phosphatidylinositol 3 kinase gamma']]","[['ER'], ['PI3KÎ±', 'PI3KÎ²', 'PI3KÎ´', 'PI3KÎ³']]",2012.0,1814.0,0
21502,NCT01617226,Randomised Study of Azacitidine Versus Azacitidine With Vorinostat in Patients With AML or High Risk MDS,Phase II Randomised Trial of 5-azacitidine Versus 5-azacitidine in Combination With Vorinostat in Patients With Acute Myeloid Leukaemia or High Risk Myelodysplastic Syndromes Ineligible for Intensive Chemotherapy,2,completed,2012-09-30,2020-12-31,2016-03-31,260.0,ACTUAL,['Acute Myeloid Leukemia'],"['Azacitidine', 'Vorinostat']","['B322', 'B2107']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['DNA'], ['Histone deacetylase']]","[['DNMT1'], ['HDAC']]",2012.0,3014.0,1
22593,NCT01746992,CTOP/ITE/MTX Compared With CHOP as the First-line Therapy for Newly Diagnosed Young Patients With T Cell Lymphoma,"An Open-label,Multicenter Randomised Study of CTOP/ITE/MTX Compared With CHOP as the First-line Therapy for the New Diagnosed Young Patients With T Cell Non-hodgkin Lymphoma",4,unknown,2012-09-30,2018-12-31,2018-09-30,200.0,ESTIMATED,"['Anaplastic Large Cell Lymphoma', 'Peripheral T-Cell Lymphoma, Not Otherwise Specified', 'Follicular Helper T-Cell Lymphoma, Angioimmunoblastic-Type', 'Enteropathy-Associated T-Cell Lymphoma', 'T-Cell Non-Hodgkin Lymphoma', 'Primary Cutaneous T-Cell Non-Hodgkin Lymphoma']","['Cyclophosphamide', 'Vincristine', 'Doxorubicin', 'Prednisone', 'Ifosfamide', 'Pirarubicin', 'Etoposide phosphate', 'Methotrexate']","['B2818', 'B2083', 'B1914', 'B1979', 'B8', 'B829', 'B98', 'B997']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['DNA'], ['Tubulin beta-1 chain'], ['Top II inhibitors (Topoisomerase II inhibitors)'], ['Glucocorticoid receptor'], ['DNA'], ['DNA', 'Top II inhibitors (Topoisomerase II inhibitors)'], ['Top II inhibitors (Topoisomerase II inhibitors)'], ['Dihydrofolate reductase']]","[['DNA'], ['TUBB1'], ['TOP2'], ['GR'], ['DNA'], ['DNA', 'TOP2'], ['TOP2'], ['DHFR']]",2012.0,2283.0,0
22442,NCT01728623,A Study of E7080 in Subjects With Advanced Thyroid Cancer,A Phase 2 Study of E7080 in Subjects With Advanced Thyroid Cancer,2,completed,2012-09-03,2015-10-01,2015-07-09,51.0,ACTUAL,['Thyroid Cancer'],['Lenvatinib'],['B261'],[['Small Molecule']],[['Small Molecule']],"[['Fibroblast growth factor receptor 1', 'Fibroblast growth factor receptor 2', 'Fibroblast growth factor receptor 3', 'Fibroblast growth factor receptor 4', 'Platelet-derived growth factor receptor alpha', 'Stem cell growth factor receptor', 'Tyrosine-protein kinase receptor RET', 'Vascular endothelial growth factor receptor 1', 'Vascular endothelial growth factor receptor 2', 'Vascular endothelial growth factor receptor 3']]","[['FGFR1', 'FGFR2', 'FGFR3', 'FGFR4', 'PDGFRÎ±', 'c-Kit', 'RET', 'VEGFR1', 'VEGFR2', 'VEGFR3']]",2012.0,1123.0,1
21885,NCT01663415,"A Study to Evaluate the Safety and Efficacy of Enzalutamide in Chemotherapy-NaÃ¯ve, Symptomatic Patients With Metastatic Castration-Resistant Prostate Cancer","A Phase 2, Multicenter, Single-arm Study to Evaluate the Safety and Efficacy of Enzalutamide in Chemotherapy-NaÃ¯ve, Symptomatic Patients With Metastatic Castration-Resistant Prostate Cancer",2,withdrawn,2012-08-31,2014-10-31,2014-10-31,0.0,ACTUAL,['Castration-Resistant Prostate Carcinoma'],['Enzalutamide'],['B25'],[['Small Molecule']],[['Small Molecule']],[['Androgen Receptor']],[['AR']],2012.0,791.0,0
21625,NCT01634880,Postoperative Radiotherapy and Panitumumab in High-Risk Salivary Gland Malignancies,Phase II Trial of Postoperative Radiotherapy and Panitumumab in High-Risk Salivary Gland Malignancies,2,withdrawn,2012-07-31,2013-03-31,2013-03-31,0.0,ACTUAL,['Head and Neck Neoplasm'],"['Panitumumab', 'Adjuvant Radiotherapy']",['B194'],[['Antibody']],[['Monoclonal Antibody']],[['Epidermal growth factor receptor erbB1']],[['EGFR']],2012.0,243.0,0
22639,NCT01752257,EF5 in Melanoma Patients,Pilot Study to Characterize the HRHV Axis in the Microenvironment of Melanoma in Patients Undergoing Isolated Limb Infusion or Hypothermic Isolated Limb Perfusion With Melphalan,1,completed,2012-07-31,2014-08-31,2014-08-31,15.0,ACTUAL,['Male Reproductive System Neoplasm'],[],[],[],[],[],[],2012.0,761.0,1
58639,NCT01929980,Bortezomib to Treat Significant Complication of HSCT,Use of Bortezomib to Treat Refractory Autoimmune Cytopenia(s) in Allogeneic Stem Cell Transplantation,2,completed,2012-07-31,2014-05-31,2014-05-31,4.0,ACTUAL,"['Allogeneic Stem Cell Transplantation', 'Refractory Autoimmune Cytopenia(s)']",['Bortezomib'],['B958'],[['Small Molecule']],[['Small Molecule']],[['Proteasome']],[['Proteasome']],2012.0,669.0,1
21456,NCT01611766,Surgery or Chemotherapy in Recurrent Ovarian Cancer (SOC 1 Trial)?,"Evaluation of Secondary Cytoreductive Surgery in Platinum-Sensitive Recurrent Ovarian Cancer: A Phase III, Multicenter, Randomized Trial",3,unknown,2012-07-19,2022-12-31,2019-12-31,356.0,ESTIMATED,"['Ovarian Cancer', 'Fallopian Tube Cancer', 'Primary Peritoneal Cancer']",['Cytoreductive Surgery'],[],[],[],[],[],2012.0,3817.0,0
21408,NCT01607580,Efficacy Study of Low-dose Glucocorticoid Prophylaxis for Acute Graft-versus-host Disease(GVHD),"Risk Stratification-directed Low-dose Glucocorticoid Prophylaxis for Acute GVHD After Unmanipulated Haploidentical Blood and Marrow Transplantation--a Randomized, Controlled, Clinical Trial",,completed,2012-06-30,2014-02-28,2013-11-30,145.0,ACTUAL,['Leukemia'],['Methylprednisolone'],['B1988'],[['Small Molecule']],[['Small Molecule']],[['Glucocorticoid receptor']],[['GR']],2012.0,608.0,1
22145,NCT01693445,"S-1, Oxaliplatin, and Irinotecan for Advanced Gastrointestinal Cancer","Dose Finding Study of S-1, Oxaliplatin, and Irinotecan Combination Chemotherapy for Patients With Inoperable Advanced or Metastatic Gastrointestinal Cancers",1,completed,2012-06-30,2014-08-31,2014-02-28,22.0,ACTUAL,['Digestive System Neoplasm'],"['Oxaliplatin', 'Irinotecan', 'Gimeracil/oteracil/tegafur']","['B1229', 'B1679', 'B2855']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['DNA'], ['DNA topoisomerase I'], ['Thymidylate synthase']]","[['DNA'], ['TOP1'], ['TYMS']]",2012.0,792.0,1
58421,NCT01531387,Sparing Conversion to Abnormal TCD (Transcranial Doppler) Elevation (SCATE),Sparing Conversion to Abnormal TCD Elevation (SCATE) - a Phase III Clinical Trial to Compare Standard Care (Observation) With Alternative Therapy (Hydroxyurea) for Reducing the Risk of Converting to an Abnormal TCD Velocity in Children With Sickle Cell Anemia and Conditional Pre-treatment TCD Velocities.,3,terminated,2012-05-31,2014-01-31,2014-01-31,38.0,ACTUAL,['Sickle Cell Disease'],['Hydroxycarbamide'],['B3055'],[['Small Molecule']],[['Small Molecule']],[['Ribonucleotide reductase']],[['RNR']],2012.0,610.0,0
